event_id,matched_to_event_id,market,index_name,event_ticker,security_name,event_phase,event_type,inclusion,treatment_group,batch_id,announce_date,effective_date,event_date,sector,car_m1_p1,car_m3_p3,car_m5_p5,pre_event_return,log_mkt_cap,turnover_change,volume_change,volatility_change
CN-csi300-000630-20200601-20200615-del-01,,CN,CSI300,000630,铜陵有色,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,-0.0011878337777845999,-0.0606227964409878,-0.056182391778913605,0.3839286967540321,24.4506292041237,-0.010078978533130927,-0.4232532367144941,-0.028791441064361878
CN-csi300-000630-20200601-20200615-del-01,,CN,CSI300,000630,铜陵有色,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,有色金属冶炼和压延加工业,-0.0011878337777845999,-0.0606227964409878,-0.056182391778913605,0.3839286967540321,24.4506292041237,-0.010078978533130927,-0.4232532367144941,-0.028791441064361878
CN-csi300-000630-20241129-20241213-add-02,,CN,CSI300,000630,铜陵有色,announce,addition,1,1,csi300-2024-11,2024-11-29,2024-12-13,2024-11-29,有色金属冶炼和压延加工业,0.0441966862340261,0.03338291712423749,0.034224146520985,-0.041176519611218265,24.500954315849523,0.0056834373900678265,0.4293165030319308,0.006373303050497797
CN-csi300-000630-20241129-20241213-add-02,,CN,CSI300,000630,铜陵有色,effective,addition,1,1,csi300-2024-11,2024-11-29,2024-12-13,2024-12-13,有色金属冶炼和压延加工业,-0.017171024181177497,-0.033864408017032804,-0.051263802143426296,0.06547615657109973,24.594589902497738,0.0006080687191868592,0.03577834220719467,0.002056365286533954
CN-csi300-000656-20211126-20211210-del-01,,CN,CSI300,000656,金科股份,announce,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-11-26,房地产业,-0.0198903734397051,0.014535642661909497,-0.00044158154447800253,-0.04921695761024092,24.534248911444728,-0.002232647565467427,-0.4502107888228082,-0.01917775584787989
CN-csi300-000656-20211126-20211210-del-01,,CN,CSI300,000656,金科股份,effective,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-12-10,房地产业,-0.0163606713725095,-0.0066133692749798,0.029378378940951806,0.01096495424611521,24.61555781447887,-0.0008883135745583071,-0.11884912361050581,0.0004625125193479275
CN-csi300-000708-20200601-20200615-add-01,,CN,CSI300,000708,中信特钢,announce,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,黑色金属冶炼和压延加工业,-0.0026312837396678976,-0.008546533218508198,-0.010080699685826597,-0.16165304395925217,25.65954457936034,-0.0007828321914084399,-0.4610380396384546,-0.02352107661059521
CN-csi300-000708-20200601-20200615-add-01,,CN,CSI300,000708,中信特钢,effective,addition,1,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,黑色金属冶炼和压延加工业,-0.0026312837396678976,-0.008546533218508198,-0.010080699685826597,-0.16165304395925217,25.65954457936034,-0.0007828321914084399,-0.4610380396384546,-0.02352107661059521
CN-csi300-000723-20231124-20231208-del-01,,CN,CSI300,000723,美锦能源,announce,deletion,0,1,csi300-2023-11,2023-11-24,2023-12-08,2023-11-24,石油、煤炭及其他燃料加工业,0.0133403637892495,0.041772039096747704,0.0425029560454025,0.06911761426595753,24.18942136093941,0.0017571548927735724,0.29082900708365855,0.006217720177074502
CN-csi300-000723-20231124-20231208-del-01,,CN,CSI300,000723,美锦能源,effective,deletion,0,1,csi300-2023-11,2023-11-24,2023-12-08,2023-12-08,石油、煤炭及其他燃料加工业,-0.007004487855177204,0.006380248456865795,0.0210625626808659,-0.016783200553637467,24.155851807684858,0.0007774930064970232,0.11323898001503707,-0.008999932771163326
CN-csi300-000728-20211126-20211210-del-01,,CN,CSI300,000728,国元证券,announce,deletion,0,1,csi300-2021-11,2021-11-26,2021-12-10,2021-11-26,资本市场服务,-0.007808604660672999,-0.002888269323209,-0.008746181382178995,0.04266243975337547,24.218151596637135,8.374800666869665e-05,0.020305386966008143,0.0012030679752197803
