market,event_phase,inclusion,relative_day,mean_ar,std_ar,mean_car,std_car,n_obs,se_ar,se_car,ci_low_95,ci_high_95
CN,effective,0,-17,-0.003792575826093742,0.02093774494186558,0.0002485247544009339,0.04101451725009123,121,0.0019034313583514164,0.0037285924772810213,-0.007059516501069868,0.007556566009871736
CN,effective,0,-16,-0.0007330347831940206,0.021037547919527156,-0.0004845100287930862,0.04541717638861308,121,0.0019125043563206505,0.004128834217146644,-0.008577025094400509,0.007608005036814336
CN,effective,0,-15,-0.0031537228526330643,0.01929985447240179,-0.0036382328814261507,0.04886074274072595,121,0.001754532224763799,0.004441885703702359,-0.012344328860682775,0.0050678630978304735
CN,effective,0,-14,-0.00021307557620503677,0.021199663587228357,-0.0038513084576311876,0.05199141063765853,121,0.001927242144293487,0.004726491876150775,-0.013115232534886707,0.005412615619624332
CN,effective,0,-13,0.0009945161672636979,0.02033085763570374,-0.0028567922903674887,0.05587960602435884,121,0.0018482597850639764,0.005079964184032622,-0.012813522091071427,0.007099937510336449
CN,effective,0,-12,-0.004607210503257357,0.016996605787613497,-0.007464002793624846,0.058420926962610004,121,0.0015451459806921362,0.005310993360237273,-0.017873549779689902,0.0029455441924402083
CN,effective,0,-11,0.0005151974943142315,0.016402752728915136,-0.006948805299310616,0.06104441245372779,121,0.0014911593389922851,0.005549492041247981,-0.01782580970015666,0.003928199101535427
CN,effective,0,-10,-0.0002933611669175807,0.014099834902256251,-0.0072421664662281945,0.06133692437357968,121,0.0012818031729323865,0.005576084033961789,-0.0181712911727933,0.0036869582403369124
CN,effective,0,-9,-0.008852998484603889,0.015497447848211533,-0.016095164950832085,0.06361916356980667,121,0.0014088588952919576,0.005783560324527879,-0.027430943186906726,-0.004759386714757443
CN,effective,0,-8,0.0006270992556469297,0.02074816193750592,-0.015468065695185152,0.06897263879277224,121,0.0018861965397732655,0.006270239890252022,-0.027757735880079112,-0.00317839551029119
CN,effective,0,-7,-0.001651236416492857,0.015712793780137374,-0.01711930211167801,0.0708290652695081,121,0.0014284357981943067,0.006439005933591646,-0.029739753741517636,-0.004498850481838384
CN,effective,0,-6,-0.005909725663230719,0.01719739653973274,-0.023029027774908728,0.07269989197110649,121,0.0015633996854302493,0.0066090810882824085,-0.03598282670794225,-0.010075228841875207
CN,effective,0,-5,-0.0013713872221453457,0.018928902417647386,-0.024400414997054077,0.07736991351343236,121,0.001720809310695217,0.007033628501221124,-0.03818632685944748,-0.010614503134660674
CN,effective,0,-4,0.0004432830150997093,0.018054621748900053,-0.023957131981954368,0.08109035964360915,121,0.0016413292499000047,0.007371850876691741,-0.03840595970027018,-0.009508304263638556
CN,effective,0,-3,0.0019110543760539123,0.021397033166511606,-0.022046077605900456,0.0794320220134269,121,0.001945184833319237,0.007221092910311536,-0.036199419710111064,-0.007892735501689844
CN,effective,0,-2,0.002779381257316567,0.027778684299382225,-0.019266696348583887,0.08429831180668959,121,0.002525334936307475,0.007663482891517235,-0.034287122815957666,-0.004246269881210107
CN,effective,0,-1,-0.0017267441440529034,0.024696408680367432,-0.02099344049263679,0.0886863910122644,121,0.002245128061851585,0.008062399182933127,-0.036795742891185715,-0.005191138094087864
CN,effective,0,0,0.00611251440031435,0.02823272554983691,-0.011471734901210484,0.08704894775049028,121,0.002566611413621537,0.007913540704590025,-0.026982274682206934,0.004038804879785966
CN,effective,0,1,-0.001484252585644971,0.02574812874427778,-0.012955987486855454,0.09160229246026894,121,0.0023407389767525254,0.008327481132751722,-0.029277850507048828,0.0033658755333379198
CN,effective,0,2,8.914702678090751e-05,0.02475534093120135,-0.012866840460074549,0.09260135986915163,121,0.0022504855392001225,0.008418305442650148,-0.02936671912766884,0.0036330382075197426
CN,effective,0,3,-0.0025970627422768028,0.018264136273688635,-0.01546390320235135,0.09646992385694449,121,0.001660376024880785,0.008769993077904045,-0.03265308963504328,0.0017252832303405758
CN,effective,0,4,-0.00043965346254946073,0.023493314539143734,-0.01590355666490081,0.09991320358327518,121,0.002135755867194885,0.009083018507570472,-0.033706272939738935,0.0018991596099373134
CN,effective,0,5,0.004322462894734252,0.021623597116960817,-0.011581093770166558,0.10371897132235396,121,0.001965781556087347,0.00942899739294127,-0.030061928660331444,0.00689974111999833
CN,effective,0,6,0.000581235978977047,0.022402879018094048,-0.010999857791189512,0.10819761711500887,121,0.0020366253652812773,0.009836147010455352,-0.030278705931682002,0.008278990349302979
CN,effective,0,7,0.0013551535473907616,0.022015422925952363,-0.009644704243798749,0.10661516859024914,121,0.0020014020841774877,0.009692288053659013,-0.028641588828970416,0.009352180341372918
CN,effective,0,8,0.0014177215574605769,0.025368646832616856,-0.008226982686338173,0.11015706036852646,121,0.002306240621146987,0.010014278215320587,-0.027854967988366522,0.011401002615690178
CN,effective,0,9,-0.003878446273930866,0.015591699129513859,-0.01210542896026904,0.11104435050605138,121,0.001417427193592169,0.010094940955095581,-0.03189151323225638,0.0076806553117182985
CN,effective,0,10,-0.0018576934627287198,0.020260911246799976,-0.01396312242299776,0.1155529206659312,121,0.0018419010224363615,0.010504810969630109,-0.03455255192347277,0.006626307077477252
CN,effective,0,11,0.0024589618923096974,0.027666803671532764,-0.01150416053068806,0.11029813814125243,121,0.002515163970139342,0.010027103467386585,-0.031157283326765768,0.008148962265389645
CN,effective,0,12,-0.006796378656269472,0.019329217444098747,-0.018300539186957534,0.11275995348146253,121,0.0017572015858271588,0.010250904861951139,-0.038392312716381764,0.0017912343424666965
CN,effective,0,13,0.003595173124497335,0.022025834102422537,-0.014705366062460198,0.11422892037040688,121,0.0020023485547656854,0.010384447306400625,-0.035058882783005424,0.0056481506580850285
CN,effective,0,14,-0.0017363714084285607,0.02303103637547655,-0.01644173747088876,0.11616778153428838,121,0.0020937305795887774,0.010560707412208034,-0.0371407239988165,0.004257249057038986
CN,effective,0,15,-0.0020951061163438883,0.02169896487776249,-0.01853684358723265,0.11644807093024784,121,0.0019726331707056806,0.010586188266386166,-0.03928577258934954,0.002212085414884237
CN,effective,0,16,0.004795263136998991,0.02320856017564384,-0.013741580450233656,0.12250898838343766,121,0.0021098691068767127,0.011137180762130695,-0.03557045474400981,0.008087293843542506
CN,effective,0,17,0.0018751581478971815,0.02347969508760633,-0.011866422302336475,0.12339968010887463,121,0.0021345177352369393,0.01121815273717042,-0.0338540016671905,0.010121157062517547
CN,effective,0,18,0.0018642407327334042,0.018193679975768453,-0.01000218156960307,0.12770323838583555,121,0.0016539709068880413,0.011609385307803232,-0.03275657677289741,0.012752213633691266
CN,effective,0,19,-0.0024644685066349567,0.021109168657811952,-0.012466650076238026,0.1235417425157529,121,0.0019190153325283593,0.01123106750143208,-0.03447954237904491,0.009546242226568854
CN,effective,0,20,0.00391547914096983,0.019627950362285478,-0.008551170935268197,0.12818176011434143,121,0.0017843591238441343,0.011652887283121948,-0.031390830010187214,0.01428848813965082
CN,effective,1,-20,-0.0021596047541147935,0.020420304856974523,-0.0021596047541147935,0.020420304856974523,118,0.00187984143410766,0.00187984143410766,-0.005844093964965807,0.0015248844567362198
CN,effective,1,-19,-0.0037757946485195014,0.02426690589090574,-0.005935399402634296,0.028439606722327804,118,0.0022339497618095124,0.002618078009158551,-0.011066832300585056,-0.000803966504683536
CN,effective,1,-18,0.005960336862621428,0.02763721807976797,2.4937459987131913e-05,0.0384743720247131,118,0.0025442121473555034,0.0035418530325528204,-0.006917094483816396,0.00696696940379066
CN,effective,1,-17,0.0058018990657762275,0.027797421488833254,0.005826836525763359,0.0408469492554374,118,0.0025589600665641317,0.003760266470313649,-0.0015432857560513926,0.01319695880757811
CN,effective,1,-16,0.0021335815861293103,0.019448713231770685,0.007960418111892669,0.04822813962359014,118,0.0017903991751951364,0.004439760120593349,-0.0007415117244702948,0.016662347948255635
CN,effective,1,-15,0.005484806935994232,0.02789609836699452,0.013445225047886901,0.06113332574384459,118,0.002568044009505002,0.005627778798749347,0.0024147786023381804,0.024475671493435623
CN,effective,1,-14,0.0019405143442854684,0.024337026112864115,0.015385739392172372,0.061875224940236756,118,0.00224040485146314,0.005696076155673126,0.004221430127053045,0.0265500486572917
CN,effective,1,-13,0.004675488686831024,0.02907200191344329,0.020061228079003394,0.06414493737366768,118,0.0026762947053007385,0.005905020121287601,0.008487388641279696,0.031635067516727094
CN,effective,1,-12,-0.0036575150784076828,0.031226329753218034,0.01640371300059571,0.07443726702707809,118,0.002874616658093574,0.006852505865084788,0.0029728015050295275,0.029834624496161893
CN,effective,1,-11,-0.0018496558524705928,0.024986063669484887,0.014554057148125119,0.0744518030880601,118,0.002300153601531923,0.006853844017963214,0.00112052287291722,0.027987591423333017
CN,effective,1,-10,0.005024635387044672,0.021014451023858308,0.01957869253516979,0.07634211523832418,118,0.0019345370221631392,0.007027861356507005,0.0058040842764160595,0.03335330079392352
CN,effective,1,-9,0.008110780756106762,0.020442748006701206,0.02768947329127655,0.07684234069341202,118,0.0018819074935060675,0.007073910842225055,0.013824608040515442,0.04155433854203766
CN,effective,1,-8,0.00690676977697794,0.02439252087142333,0.03459624306825449,0.07622833343767228,118,0.002245513558078741,0.007017386892741115,0.020842164758481906,0.04835032137802708
CN,effective,1,-7,-0.0020542915131134916,0.021760614472859395,0.032541951555141,0.08013816552301094,118,0.002003226935358526,0.007377316110541839,0.018082411978479,0.047001491131803005
CN,effective,1,-6,0.002313192856416327,0.025636477770722556,0.03485514441155733,0.08346331556974883,118,0.002360029072804178,0.007683420983914871,0.019795639283084178,0.04991464954003048
CN,effective,1,-5,0.007967063951937739,0.02355892556755782,0.04282220836349507,0.08670728291761906,118,0.002168774890244958,0.0079820523840889,0.027177385690680827,0.058467031036309305
CN,effective,1,-4,0.007797848924997329,0.02533512766381018,0.05062005728849239,0.09493299647973591,118,0.00233228754685173,0.008739290696027576,0.03349104752427834,0.06774906705270645
CN,effective,1,-3,-0.00347203984684068,0.022810498783762262,0.04714801744165172,0.09766972650517673,118,0.0020998766201932115,0.008991227115773682,0.029525212294735308,0.06477082258856814
CN,effective,1,-2,0.0025187428275543207,0.021365695601116882,0.049666760269206044,0.09721416169834149,118,0.0019668717064130065,0.008949288975975654,0.032126153876293764,0.06720736666211832
CN,effective,1,-1,-0.00025527464919745203,0.022495658737515252,0.049411485620008584,0.1028359630783756,118,0.0020708932446659185,0.009466817741708171,0.03085652284626057,0.0679664483937566
CN,effective,1,0,0.004580122647941525,0.03379596848032132,0.04512288007974344,0.10013777388131485,118,0.003111171077027558,0.009218429292798013,0.02705475866585933,0.06319100149362755
CN,effective,1,1,-0.00017305146297909638,0.02540431630768423,0.044949828616764345,0.10938525629391771,118,0.0023386568777914556,0.010069729051648347,0.025213159675533586,0.0646864975579951
CN,effective,1,2,-0.010273425604874606,0.02343109337626767,0.034676403011889734,0.1058962857383021,118,0.0021570069831797546,0.009748543278038913,0.015569258186933464,0.053783547836846
CN,effective,1,3,-0.0028923792725216836,0.021890564914913143,0.031784023739368054,0.10129935135386971,118,0.002015189843212461,0.009325361166593662,0.013506315852844477,0.05006173162589163
CN,effective,1,4,0.0007138766285322019,0.02567545866759008,0.03249790036790026,0.10220758214377723,118,0.0023636175552280933,0.009408970587831923,0.014056318015749695,0.05093948272005083
CN,effective,1,5,0.0031000029576768585,0.02280721984200514,0.035597903325577114,0.1079427030791884,118,0.002099574769137694,0.009936931264203605,0.016121518047738048,0.05507428860341618
CN,effective,1,6,-0.00262913021500352,0.03441353602327865,0.0329687731105736,0.11472856724502592,118,0.0031680227775159934,0.010561620695361184,0.012267996547665676,0.05366954967348152
CN,effective,1,7,-0.003420096856079048,0.025682952046106784,0.029548676254494546,0.110835413378631,118,0.0023643073766345716,0.010203226832063594,0.009550351663649901,0.049547000845339195
CN,effective,1,8,0.0014015902868270173,0.024383257867820782,0.030950266541321565,0.11581081905485942,118,0.0022446608294785404,0.010661250049991907,0.010054216443337427,0.0518463166393057
CN,effective,1,9,0.0028774008345973687,0.024945187487392967,0.033827667375918934,0.12215938129367401,118,0.0022963906439608817,0.011245682575711955,0.0117861295275235,0.055869205224314364
CN,effective,1,10,-0.001233626035921982,0.026553853183042864,0.03259404133999695,0.12609293286872242,118,0.0024444803247707864,0.011607795349530308,0.00984276245491755,0.05534532022507635
CN,effective,1,11,-0.0028603172713204715,0.023035106057549475,0.02973372406867648,0.1229811626356032,118,0.002120553395717596,0.011321333680196197,0.007543910055491935,0.05192353808186102
CN,effective,1,12,0.001903567389794339,0.024440897955876475,0.03163729145847082,0.12034475458262239,118,0.00224996702968229,0.01107863264659651,0.009923171471141662,0.05335141144579998
CN,effective,1,13,0.0009871232632347258,0.02272887028813251,0.03262441472170555,0.116491836615759,118,0.002092362108075814,0.010723942798082626,0.0116054868374636,0.0536433426059475
