market,dim,bucket,announce_car,effective_car,gap_drift,n_events,asymmetry_index
CN,gap_bucket,11-20,0.017470107040446554,0.004162042053539396,0.007577693930147011,118,0.6681653080804473
US,gap_bucket,11-20,0.029404898295670463,-0.008618560612239567,0.008891219169511256,51,0.009241128525147262
US,gap_bucket,>20,0.02168501302193515,0.02241492244317765,-0.028235299140520795,2,-0.26717343209676553
US,gap_bucket,≤10,0.011837334339965819,0.00010565319143412184,-0.005469266897996338,265,-0.44931418973539233
