event_id,status,selected_controls,sector_relaxed,sector_filter_mode
CN-csi300-601231-20200601-20200615-add-01,matched,3,True,penalized
CN-csi300-601231-20220527-20220610-del-02,matched,3,True,penalized
CN-csi300-601456-20251128-20251212-add-01,skipped_missing_target_snapshot,0,,
CN-csi300-601555-20211126-20211210-del-01,matched,3,True,penalized
CN-csi300-601607-20220527-20220610-del-01,matched,3,True,penalized
CN-csi300-601615-20240531-20240614-del-01,matched,3,True,penalized
CN-csi300-601658-20200601-20200615-add-01,matched,3,True,penalized
CN-csi300-601696-20220527-20220610-del-01,matched,3,True,penalized
CN-csi300-601699-20251128-20251212-del-01,skipped_missing_target_snapshot,0,,
CN-csi300-601727-20211126-20211210-del-01,matched,3,True,penalized
CN-csi300-601728-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-601799-20251128-20251212-del-01,skipped_missing_target_snapshot,0,,
CN-csi300-601816-20200601-20200615-add-01,matched,3,True,penalized
CN-csi300-601825-20220527-20220610-add-01,matched,3,True,penalized
CN-csi300-601825-20250530-20250613-add-02,matched,3,True,penalized
CN-csi300-601865-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-601865-20251128-20251212-del-02,matched,3,True,penalized
CN-csi300-601868-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-601872-20211126-20211210-del-01,matched,3,True,penalized
CN-csi300-601898-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-601916-20200601-20200615-add-01,matched,3,True,penalized
CN-csi300-601916-20231124-20231208-add-02,matched,3,True,penalized
CN-csi300-601933-20220527-20220610-del-01,matched,3,True,penalized
CN-csi300-601966-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-601990-20220527-20220610-del-01,matched,3,True,penalized
CN-csi300-603185-20220527-20220610-add-01,matched,3,True,penalized
CN-csi300-603185-20231124-20231208-del-02,matched,3,True,penalized
CN-csi300-603233-20220527-20220610-del-01,matched,3,True,penalized
CN-csi300-603260-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-603290-20220527-20220610-add-01,matched,3,True,penalized
CN-csi300-603290-20240531-20240614-del-02,matched,3,True,penalized
CN-csi300-603296-20240531-20240614-add-01,matched,3,True,penalized
CN-csi300-603338-20220527-20220610-del-01,matched,3,True,penalized
CN-csi300-603369-20200601-20200615-add-01,matched,3,True,penalized
CN-csi300-603486-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-603486-20240531-20240614-del-02,matched,3,True,penalized
CN-csi300-603517-20220527-20220610-del-01,matched,3,True,penalized
CN-csi300-603658-20200601-20200615-add-01,matched,3,True,penalized
CN-csi300-603658-20220527-20220610-del-02,matched,3,True,penalized
CN-csi300-603659-20250530-20250613-del-01,matched,3,True,penalized
CN-csi300-603806-20251128-20251212-del-01,skipped_missing_target_snapshot,0,,
CN-csi300-603833-20251128-20251212-del-01,skipped_missing_target_snapshot,0,,
CN-csi300-603893-20251128-20251212-add-01,skipped_missing_target_snapshot,0,,
CN-csi300-603899-20241129-20241213-del-01,skipped_missing_target_snapshot,0,,
CN-csi300-603939-20220527-20220610-del-01,matched,3,True,penalized
CN-csi300-605499-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-688005-20220527-20220610-add-01,matched,3,True,penalized
CN-csi300-688005-20231124-20231208-del-02,matched,3,True,penalized
CN-csi300-688009-20220527-20220610-del-01,matched,3,True,penalized
CN-csi300-688009-20240531-20240614-add-02,matched,3,True,penalized
CN-csi300-688041-20231124-20231208-add-01,skipped_no_valid_match,0,True,penalized
CN-csi300-688047-20250530-20250613-add-01,matched,3,True,penalized
CN-csi300-688065-20220527-20220610-add-01,matched,3,True,penalized
CN-csi300-688065-20240531-20240614-del-02,matched,3,True,penalized
CN-csi300-688082-20240531-20240614-add-01,matched,3,True,penalized
CN-csi300-688169-20241129-20241213-add-01,skipped_missing_target_snapshot,0,,
CN-csi300-688256-20231124-20231208-add-01,matched,3,True,penalized
CN-csi300-688271-20231124-20231208-add-01,matched,3,True,penalized
CN-csi300-688363-20241129-20241213-del-01,skipped_missing_target_snapshot,0,,
CN-csi300-688472-20241129-20241213-add-01,skipped_missing_target_snapshot,0,,
CN-csi300-688506-20241129-20241213-add-01,skipped_missing_target_snapshot,0,,
CN-csi300-688561-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-688561-20240531-20240614-del-02,matched,3,True,penalized
CN-csi300-688599-20211126-20211210-add-01,matched,3,True,penalized
CN-csi300-688599-20251128-20251212-del-02,matched,3,True,penalized
CN-csi300-688981-20211126-20211210-add-01,matched,3,True,penalized
US-s-p500-aa-20161101-20161101-del-01,matched,3,True,penalized
US-s-p500-aal-20150316-20150323-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-aal-20240906-20240923-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-aap-20150706-20150708-add-01,matched,3,True,penalized
US-s-p500-aap-20230821-20230825-del-02,matched,3,True,penalized
US-s-p500-abbv-20121220-20130102-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-abmd-20180525-20180531-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-abmd-20221219-20221222-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-abnb-20230914-20230918-add-01,matched,3,True,penalized
US-s-p500-ace-20160115-20160119-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-acgl-20221027-20221101-add-01,matched,3,True,penalized
US-s-p500-acn-20110627-20110705-add-01,matched,3,True,penalized
US-s-p500-ads-20131211-20131223-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ads-20200612-20200622-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-adt-20121001-20121001-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-adt-20160426-20160503-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-aet-20181126-20181203-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-agn-20150316-20150323-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-agn-20200506-20200512-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-aiv-20201211-20201221-del-01,matched,3,True,penalized
US-s-p500-ajg-20160524-20160531-add-01,matched,3,True,penalized
US-s-p500-aks-20111216-20111216-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-alb-20160623-20160701-add-01,matched,3,True,penalized
US-s-p500-algn-20170609-20170619-add-01,matched,3,True,penalized
US-s-p500-alk-20160510-20160513-add-01,matched,3,True,penalized
US-s-p500-alk-20231201-20231218-del-02,matched,3,True,penalized
US-s-p500-alle-20131122-20131202-add-01,matched,3,True,penalized
US-s-p500-altr-20151222-20151229-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-alxn-20120521-20120521-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-alxn-20210715-20210721-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-amcr-20190610-20190611-add-01,matched,3,True,penalized
US-s-p500-amd-20130911-20130920-del-01,matched,3,True,penalized
US-s-p500-amd-20170310-20170320-add-02,matched,3,True,penalized
US-s-p500-ame-20130911-20130920-add-01,matched,3,True,penalized
US-s-p500-amg-20140624-20140701-add-01,matched,3,True,penalized
US-s-p500-amg-20191213-20191223-del-02,matched,3,True,penalized
US-s-p500-amtm-20240924-20240930-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-amtm-20241206-20241223-del-02,matched,3,True,penalized
US-s-p500-an-20170731-20170808-del-01,matched,3,True,penalized
US-s-p500-andv-20180925-20181001-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-anet-20180823-20180828-add-01,matched,3,True,penalized
US-s-p500-anf-20131211-20131223-del-01,matched,3,True,penalized
US-s-p500-anr-20110601-20110601-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-anr-20120925-20121002-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-anss-20170609-20170619-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-anss-20250714-20250718-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-aos-20170719-20170726-add-01,matched,3,True,penalized
US-s-p500-apc-20190801-20190809-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-apo-20241206-20241223-add-01,matched,3,True,penalized
US-s-p500-apol-20130620-20130701-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-app-20250905-20250922-add-01,matched,3,False,penalized
US-s-p500-are-20170310-20170320-add-01,matched,3,True,penalized
US-s-p500-ares-20251210-20251211-add-01,matched,3,True,penalized
US-s-p500-arg-20160518-20160523-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-arnc-20161101-20161101-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-arnc-20200401-20200401-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-ati-20150623-20150702-del-01,matched,3,True,penalized
US-s-p500-ato-20190208-20190215-add-01,matched,3,True,penalized
US-s-p500-atvi-20150827-20150828-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-atvi-20231013-20231018-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-avgo-20140505-20140508-add-01,matched,3,True,penalized
US-s-p500-avp-20150323-20150323-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-awk-20160301-20160304-add-01,matched,3,True,penalized
US-s-p500-axon-20230501-20230504-add-01,matched,3,True,penalized
US-s-p500-aye-20110216-20110225-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ayi-20160426-20160503-add-01,matched,3,True,penalized
US-s-p500-ayi-20180608-20180618-del-02,matched,3,True,penalized
US-s-p500-bbby-20170719-20170726-del-01,matched,3,True,penalized
US-s-p500-bcr-20171228-20180103-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-beam-20140424-20140501-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-bg-20230313-20230315-add-01,matched,3,True,penalized
US-s-p500-bhf-20170731-20170808-add-01,matched,3,True,penalized
US-s-p500-bhf-20190326-20190402-del-02,matched,3,True,penalized
US-s-p500-bhi-20170630-20170707-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-big-20130207-20130215-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-bio-20200612-20200622-add-01,matched,3,True,penalized
US-s-p500-bio-20240906-20240923-del-02,matched,3,True,penalized
US-s-p500-bjs-20100429-20100429-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-bkr-20170630-20170707-add-01,matched,3,True,penalized
US-s-p500-bldr-20231201-20231218-add-01,matched,3,True,penalized
US-s-p500-blk-20110329-20110401-add-01,matched,3,True,penalized
US-s-p500-bmc-20130910-20130910-del-01,skipped_missing_target_snapshot,0,,
US-s-p500-bms-20141201-20141205-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-bms-20190603-20190607-add-02,skipped_no_valid_match,0,True,penalized
US-s-p500-bms-20190610-20190611-del-03,skipped_no_valid_match,0,True,penalized
US-s-p500-br-20180608-20180618-add-01,matched,3,True,penalized
US-s-p500-brcm-20160122-20160201-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-bro-20210903-20210920-add-01,matched,3,True,penalized
US-s-p500-btu-20140912-20140920-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-bwa-20111216-20111216-add-01,matched,3,True,penalized
US-s-p500-bwa-20250307-20250324-del-02,matched,3,True,penalized
US-s-p500-bx-20230914-20230918-add-01,matched,3,True,penalized
US-s-p500-bxlt-20150619-20150701-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-bxlt-20160527-20160603-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-ca-20181030-20181106-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cam-20160328-20160404-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-carr-20200331-20200403-add-01,matched,3,True,penalized
US-s-p500-cb-20100708-20100714-add-01,matched,3,True,penalized
US-s-p500-cbe-20111118-20111118-add-01,skipped_missing_target_snapshot,0,,
US-s-p500-cbe-20121126-20121203-del-02,skipped_missing_target_snapshot,0,,
US-s-p500-cboe-20170223-20170301-add-01,matched,3,True,penalized
US-s-p500-cce-20160524-20160531-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cci-20120312-20120313-add-01,matched,3,True,penalized
US-s-p500-cday-20210903-20210920-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cdns-20170824-20170918-add-01,matched,3,True,penalized
US-s-p500-cdw-20190917-20190923-add-01,matched,3,True,penalized
US-s-p500-ce-20181224-20181224-add-01,matched,3,True,penalized
US-s-p500-ce-20250307-20250324-del-02,matched,3,True,penalized
US-s-p500-ceg-20120312-20120313-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ceg-20220126-20220202-add-02,matched,3,True,penalized
US-s-p500-celg-20191118-20191121-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ceph-20111011-20111014-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cern-20100429-20100429-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cern-20220603-20220608-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-cfg-20160126-20160201-add-01,matched,3,True,penalized
US-s-p500-cfn-20150313-20150318-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-chd-20151222-20151229-add-01,matched,3,True,penalized
US-s-p500-chk-20180309-20180319-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-chtr-20160831-20160908-add-01,matched,3,True,penalized
US-s-p500-clf-20140402-20140402-del-01,matched,3,True,penalized
US-s-p500-cma-20240607-20240624-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cmcsk-20150918-20150918-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cmg-20110427-20110427-add-01,matched,3,True,penalized
US-s-p500-cnc-20160324-20160330-add-01,matched,3,True,penalized
US-s-p500-cnx-20160301-20160304-del-01,matched,3,True,penalized
US-s-p500-coin-20250512-20250519-add-01,matched,3,True,penalized
US-s-p500-col-20181126-20181203-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-coo-20160910-20160922-add-01,matched,3,True,penalized
US-s-p500-coty-20160927-20160930-add-01,matched,3,True,penalized
US-s-p500-coty-20200904-20200921-del-02,matched,3,True,penalized
US-s-p500-cov-20110228-20110228-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cov-20150121-20150127-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-cpgx-20150623-20150702-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cpgx-20160623-20160705-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-cpri-20200506-20200512-del-01,matched,3,True,penalized
US-s-p500-cprt-20180625-20180702-add-01,matched,3,True,penalized
US-s-p500-cpt-20220329-20220404-add-01,matched,3,True,penalized
US-s-p500-cpwr-20111211-20111231-del-01,skipped_missing_target_snapshot,0,,
US-s-p500-crh-20251205-20251222-add-01,matched,3,True,penalized
US-s-p500-crl-20210510-20210514-add-01,matched,3,True,penalized
US-s-p500-crwd-20240607-20240624-add-01,matched,3,True,penalized
US-s-p500-csc-20151123-20151201-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-csgp-20220902-20220919-add-01,matched,3,True,penalized
US-s-p500-csra-20151123-20151201-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-csra-20180328-20180404-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-ctlt-20200904-20200921-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ctlt-20241218-20241223-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-ctva-20190528-20190603-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ctxs-20220923-20221003-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cvc-20101209-20101217-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cvc-20160621-20160622-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-cvh-20130503-20130508-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cvna-20251205-20251222-add-01,matched,3,True,penalized
US-s-p500-cxo-20160216-20160222-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-cxo-20210115-20210121-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-czr-20210312-20210322-add-01,matched,3,True,penalized
US-s-p500-czr-20250905-20250922-del-02,matched,3,True,penalized
US-s-p500-dal-20130910-20130910-add-01,matched,3,True,penalized
US-s-p500-dash-20250307-20250324-add-01,matched,3,True,penalized
US-s-p500-dd-20170824-20170901-del-01,matched,3,True,penalized
US-s-p500-dd-20190528-20190603-add-02,matched,3,True,penalized
US-s-p500-ddog-20250702-20250709-add-01,matched,3,True,penalized
US-s-p500-deck-20240301-20240318-add-01,matched,3,True,penalized
US-s-p500-dell-20131021-20131029-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dell-20240906-20240923-add-02,matched,3,True,penalized
US-s-p500-df-20130523-20130523-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dfs-20250512-20250519-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dg-20121126-20121203-add-01,matched,3,True,penalized
US-s-p500-disca-20220407-20220411-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-disck-20140730-20140806-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dish-20170306-20170313-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dish-20230602-20230620-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-dlph-20121218-20121221-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dlr-20160513-20160518-add-01,matched,3,True,penalized
US-s-p500-dltr-20111216-20111216-add-01,matched,3,True,penalized
US-s-p500-dnb-20170329-20170405-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dnr-20150313-20150323-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-do-20160927-20160930-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dow-20170824-20170901-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dow-20190326-20190402-add-02,matched,3,True,penalized
US-s-p500-dps-20180625-20180702-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dpz-20200506-20200512-add-01,matched,3,True,penalized
US-s-p500-dre-20170719-20170726-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dre-20220923-20221003-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-dtv-20150724-20150729-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dv-20121001-20121001-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dwdp-20170824-20170901-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-dwdp-20190528-20190603-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-dxc-20170328-20170404-add-01,matched,3,True,penalized
US-s-p500-dxcm-20200506-20200512-add-01,matched,3,True,penalized
US-s-p500-ek-20101209-20101217-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-emc-20160831-20160908-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-eme-20250905-20250922-add-01,matched,3,True,penalized
US-s-p500-endp-20150121-20150127-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-endp-20170223-20170302-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-enph-20201230-20210107-add-01,matched,3,True,penalized
US-s-p500-enph-20250905-20250922-del-02,matched,3,True,penalized
US-s-p500-ep-20120517-20120517-del-01,matched,3,True,penalized
US-s-p500-epam-20211207-20211214-add-01,matched,3,True,penalized
US-s-p500-eqix-20150313-20150323-add-01,matched,3,True,penalized
US-s-p500-eqt-20181107-20181113-del-01,matched,3,True,penalized
US-s-p500-eqt-20220923-20221003-add-02,matched,3,True,penalized
US-s-p500-erie-20240906-20240923-add-01,matched,3,True,penalized
US-s-p500-esrx-20181224-20181224-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ess-20140402-20140402-add-01,matched,3,True,penalized
US-s-p500-esv-20120726-20120731-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-esv-20160324-20160330-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-etfc-20201001-20201007-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-etsy-20200904-20200921-add-01,matched,3,True,penalized
US-s-p500-etsy-20240906-20240923-del-02,matched,3,True,penalized
US-s-p500-evhc-20161129-20161202-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-evhc-20181004-20181011-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-evrg-20180531-20180605-add-01,matched,3,True,penalized
US-s-p500-ew-20110325-20110331-add-01,matched,3,True,penalized
US-s-p500-exe-20250307-20250324-add-01,matched,3,True,penalized
US-s-p500-exr-20160115-20160119-add-01,matched,3,True,penalized
US-s-p500-fang-20181126-20181203-add-01,matched,3,True,penalized
US-s-p500-fb-20131211-20131223-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-fbhs-20160621-20160622-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-fbhs-20221212-20221219-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-fdo-20150706-20150708-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-fds-20211203-20211220-add-01,matched,3,True,penalized
US-s-p500-ffiv-20101209-20101217-add-01,matched,3,True,penalized
US-s-p500-fhn-20130614-20130621-del-01,matched,3,True,penalized
US-s-p500-fico-20230303-20230320-add-01,matched,3,True,penalized
US-s-p500-fii-20121220-20130102-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-fix-20251205-20251222-add-01,matched,3,True,penalized
US-s-p500-fl-20160328-20160404-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-fl-20190801-20190809-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-flir-20210510-20210514-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-flr-20190528-20190603-del-01,matched,3,True,penalized
US-s-p500-fls-20210312-20210322-del-01,matched,3,True,penalized
US-s-p500-flt-20180615-20180620-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-fmc-20250307-20250324-del-01,matched,3,True,penalized
US-s-p500-fosl-20120402-20120403-add-01,matched,3,True,penalized
US-s-p500-fosl-20151228-20160105-del-02,matched,3,True,penalized
US-s-p500-fox-20150918-20150918-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-fox-20190314-20190319-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-fox-20190314-20190319-add-03,skipped_no_valid_match,0,True,penalized
US-s-p500-foxa-20190314-20190319-del-01,matched,3,True,penalized
US-s-p500-foxa-20190314-20190319-add-02,matched,3,True,penalized
US-s-p500-frc-20181227-20190102-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-frc-20230501-20230504-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-frt-20160122-20160201-add-01,matched,3,True,penalized
US-s-p500-frx-20140624-20140701-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-fslr-20170310-20170320-del-01,matched,3,True,penalized
US-s-p500-fslr-20221212-20221219-add-02,matched,3,True,penalized
US-s-p500-fti-20210208-20210212-del-01,matched,3,True,penalized
US-s-p500-ftnt-20181004-20181011-add-01,matched,3,True,penalized
US-s-p500-ftr-20170310-20170320-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ftv-20160623-20160705-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-gas-20111208-20111212-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-gas-20111208-20111212-add-02,skipped_no_valid_match,0,True,penalized
US-s-p500-gas-20160629-20160701-del-03,skipped_no_valid_match,0,True,penalized
US-s-p500-gddy-20240607-20240624-add-01,matched,3,True,penalized
US-s-p500-gehc-20221228-20230104-add-01,matched,3,True,penalized
US-s-p500-genz-20110329-20110401-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-gev-20240327-20240402-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ggp-20131204-20131210-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ggp-20180823-20180828-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-ghc-20140920-20140920-del-01,matched,3,True,penalized
US-s-p500-gm-20130603-20130606-add-01,matched,3,True,penalized
US-s-p500-gmcr-20140314-20140321-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-gmcr-20160304-20160307-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-gme-20160425-20160425-del-01,matched,3,True,penalized
US-s-p500-gnrc-20210312-20210322-add-01,matched,3,True,penalized
US-s-p500-gnw-20151109-20151118-del-01,matched,3,True,penalized
US-s-p500-googl-20140402-20140403-add-01,matched,3,True,penalized
US-s-p500-gpn-20160425-20160425-add-01,matched,3,True,penalized
US-s-p500-gr-20120726-20120731-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-grmn-20121205-20121211-add-01,matched,3,True,penalized
US-s-p500-gt-20190221-20190227-del-01,matched,3,True,penalized
US-s-p500-har-20170313-20170316-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-hbi-20150323-20150323-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-hbi-20211203-20211220-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-hca-20150123-20150127-add-01,matched,3,True,penalized
US-s-p500-hcbk-20151027-20151102-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-hes-20250718-20250723-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-hfc-20180608-20180618-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-hii-20171228-20180103-add-01,matched,3,True,penalized
US-s-p500-hlt-20170609-20170619-add-01,matched,3,True,penalized
US-s-p500-hnz-20130603-20130606-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-hog-20200612-20200622-del-01,matched,3,True,penalized
US-s-p500-holx-20160324-20160330-add-01,matched,3,True,penalized
US-s-p500-hood-20250905-20250922-add-01,matched,3,True,penalized
US-s-p500-hot-20160910-20160922-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-hp-20100226-20100226-add-01,matched,3,True,penalized
US-s-p500-hp-20200518-20200522-del-02,matched,3,True,penalized
US-s-p500-hpe-20151027-20151102-add-01,matched,3,True,penalized
US-s-p500-hrb-20200904-20200921-del-01,matched,3,True,penalized
US-s-p500-hsic-20150313-20150318-add-01,matched,3,True,penalized
US-s-p500-hsp-20150827-20150902-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-hubb-20231013-20231018-add-01,matched,3,True,penalized
US-s-p500-hwm-20200401-20200401-add-01,matched,3,True,penalized
US-s-p500-ibkr-20250825-20250828-add-01,matched,3,True,penalized
US-s-p500-idxx-20170103-20170105-add-01,matched,3,True,penalized
US-s-p500-iex-20190801-20190809-add-01,matched,3,True,penalized
US-s-p500-igt-20140612-20140620-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ilmn-20151112-20151119-add-01,matched,3,True,penalized
US-s-p500-ilmn-20240607-20240624-del-02,matched,3,True,penalized
US-s-p500-incy-20170223-20170228-add-01,matched,3,True,penalized
US-s-p500-info-20170524-20170602-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-info-20220225-20220302-del-02,skipped_no_valid_match,0,True,penalized
US-s-p500-invh-20220902-20220919-add-01,matched,3,True,penalized
US-s-p500-ipg-20251125-20251128-del-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ipgp-20180302-20180307-add-01,matched,3,True,penalized
US-s-p500-ipgp-20220603-20220621-del-02,matched,3,True,penalized
US-s-p500-ir-20101110-20101117-add-01,skipped_no_valid_match,0,True,penalized
US-s-p500-ir-20200227-20200302-add-02,matched,3,True,penalized
US-s-p500-it-20170329-20170405-add-01,matched,3,True,penalized
US-s-p500-itt-20111024-20111031-del-01,matched,3,True,penalized
US-s-p500-jbht-20150629-20150701-add-01,matched,3,True,penalized
US-s-p500-jbl-20141029-20141105-del-01,matched,3,True,penalized
US-s-p500-jbl-20231201-20231218-add-02,matched,3,True,penalized
