event_id,matched_to_event_id,market,index_name,event_ticker,security_name,event_phase,event_type,inclusion,treatment_group,batch_id,announce_date,effective_date,event_date,sector,car_m1_p1,car_m3_p3,car_m5_p5,pre_event_return,log_mkt_cap,turnover_change,volume_change,volatility_change
CN-csi300-000301-20211126-20211210-add-01-ctrl-03,CN-csi300-000301-20211126-20211210-add-01,CN,CSI300,000338,东方盛虹,effective,addition,1,0,csi300-2021-11,2021-11-26,2021-12-10,2021-12-10,化学原料和化学制品制造业,-0.024283472621630504,-0.05074204856578989,0.018507846755133908,0.1761290124024082,25.791081365467374,-0.005035548443203468,-0.22640269009351854,0.03054604421389129
CN-csi300-000408-20220527-20220610-add-01,CN-csi300-000408-20220527-20220610-add-01,CN,CSI300,000408,藏格矿业,announce,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,化学原料和化学制品制造业,0.0032175792506815015,-0.0812525956012651,0.025470790955511503,0.3210526459307492,24.579674664026065,-0.007706344218864972,-0.6539537208138455,-0.01765599425268202
CN-csi300-000408-20220527-20220610-add-01,CN-csi300-000408-20220527-20220610-add-01,CN,CSI300,000408,藏格矿业,effective,addition,1,1,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,化学原料和化学制品制造业,0.0370636279242832,0.014874403641150398,0.0951226760990138,0.2524790773033019,24.666132522462007,-0.0003189967225685087,-0.028954646968081477,0.0010426284898666857
CN-csi300-000408-20220527-20220610-add-01-ctrl-01,CN-csi300-000408-20220527-20220610-add-01,CN,CSI300,000938,藏格矿业,announce,addition,1,0,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,化学原料和化学制品制造业,0.003352542238265699,-0.0175804377916196,-0.007977155458523701,0.12720149245726353,24.62366519247256,0.0011129058535283972,0.1993236492029702,-0.008875056717318218
CN-csi300-000408-20220527-20220610-add-01-ctrl-01,CN-csi300-000408-20220527-20220610-add-01,CN,CSI300,000938,藏格矿业,effective,addition,1,0,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,化学原料和化学制品制造业,-0.005798660747718105,0.04423125701140319,0.031018720208300793,-0.027487507781213893,24.64711492772172,0.006489193303790472,0.6890536605638324,0.0228376852886898
CN-csi300-000408-20220527-20220610-add-01-ctrl-02,CN-csi300-000408-20220527-20220610-add-01,CN,CSI300,000786,藏格矿业,announce,addition,1,0,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,化学原料和化学制品制造业,-0.0246319711913753,0.020831455599409507,-0.015030928082665988,0.05263161133820815,24.622504373132024,0.0028596803520195926,0.5867853066415165,0.0070846668073374745
CN-csi300-000408-20220527-20220610-add-01-ctrl-02,CN-csi300-000408-20220527-20220610-add-01,CN,CSI300,000786,藏格矿业,effective,addition,1,0,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,化学原料和化学制品制造业,-0.0282081968017566,-0.014525743242322996,-0.08275821045723969,-0.0057139477225058855,24.63450110241692,0.002292220546838325,0.4024126613140666,0.020076558987520227
CN-csi300-000408-20220527-20220610-add-01-ctrl-03,CN-csi300-000408-20220527-20220610-add-01,CN,CSI300,002236,藏格矿业,announce,addition,1,0,csi300-2022-05,2022-05-27,2022-06-10,2022-05-27,化学原料和化学制品制造业,0.013512886354216897,-0.007317740951456403,0.020476216668432398,0.06068727855258471,24.674441710488757,-0.0014307476458546003,-0.20974120502788907,-0.014033075466389178
CN-csi300-000408-20220527-20220610-add-01-ctrl-03,CN-csi300-000408-20220527-20220610-add-01,CN,CSI300,002236,藏格矿业,effective,addition,1,0,csi300-2022-05,2022-05-27,2022-06-10,2022-06-10,化学原料和化学制品制造业,-0.03754460892695201,-0.0451006524975735,-0.0617045814545197,0.0030898794409968122,24.66810057142738,-0.003922712269405491,-0.32924100827553104,-0.0014323924687236946
CN-csi300-000413-20200601-20200615-del-01,CN-csi300-000413-20200601-20200615-del-01,CN,CSI300,000413,东旭光电,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,,0.0,0.0,0.0,0.0,,,,
CN-csi300-000413-20200601-20200615-del-01,CN-csi300-000413-20200601-20200615-del-01,CN,CSI300,000413,东旭光电,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,,0.0,0.0,0.0,0.0,,,,
CN-csi300-000415-20200601-20200615-del-01,CN-csi300-000415-20200601-20200615-del-01,CN,CSI300,000415,渤海租赁,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,租赁业,0.044802022155744095,0.05358820122016499,0.05050626167135929,0.12626262504632968,23.347317033982183,-0.0014403230733356798,-0.36661077031095246,-0.011610246848953598
CN-csi300-000415-20200601-20200615-del-01,CN-csi300-000415-20200601-20200615-del-01,CN,CSI300,000415,渤海租赁,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,租赁业,0.044802022155744095,0.05358820122016499,0.05050626167135929,0.12626262504632968,23.347317033982183,-0.0014403230733356798,-0.36661077031095246,-0.011610246848953598
CN-csi300-000415-20200601-20200615-del-01-ctrl-01,CN-csi300-000415-20200601-20200615-del-01,CN,CSI300,000983,渤海租赁,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,租赁业,0.027609869631847403,0.0058684282960451,-0.0120273722596437,0.031128416361197786,24.127413419001996,-0.00011915909657111978,-0.012061377057257516,-0.004363136305701305
CN-csi300-000415-20200601-20200615-del-01-ctrl-01,CN-csi300-000415-20200601-20200615-del-01,CN,CSI300,000983,渤海租赁,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,租赁业,0.027609869631847403,0.0058684282960451,-0.0120273722596437,0.031128416361197786,24.127413419001996,-0.00011915909657111978,-0.012061377057257516,-0.004363136305701305
CN-csi300-000415-20200601-20200615-del-01-ctrl-02,CN-csi300-000415-20200601-20200615-del-01,CN,CSI300,000963,渤海租赁,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,租赁业,0.024190414323591203,0.048950028383711805,0.15267430003178262,0.12188444760918893,24.89349720347237,0.004795842263789922,0.1183041424685598,-0.01914862169288699
CN-csi300-000415-20200601-20200615-del-01-ctrl-02,CN-csi300-000415-20200601-20200615-del-01,CN,CSI300,000963,渤海租赁,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,租赁业,0.024190414323591203,0.048950028383711805,0.15267430003178262,0.12188444760918893,24.89349720347237,0.004795842263789922,0.1183041424685598,-0.01914862169288699
CN-csi300-000415-20200601-20200615-del-01-ctrl-03,CN-csi300-000415-20200601-20200615-del-01,CN,CSI300,002049,渤海租赁,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,租赁业,-0.020983180246695696,-0.0023750631191940957,0.040176033951446304,-0.13469702382765714,24.848321520980114,-0.004783931632402285,-0.3377652669647695,-0.024586206296034217
CN-csi300-000415-20200601-20200615-del-01-ctrl-03,CN-csi300-000415-20200601-20200615-del-01,CN,CSI300,002049,渤海租赁,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,租赁业,-0.020983180246695696,-0.0023750631191940957,0.040176033951446304,-0.13469702382765714,24.848321520980114,-0.004783931632402285,-0.3377652669647695,-0.024586206296034217
CN-csi300-000423-20200601-20200615-del-01,CN-csi300-000423-20200601-20200615-del-01,CN,CSI300,000423,东阿阿胶,announce,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,医药制造业,-0.00013105993421679875,0.0193990365171384,0.0499774226380691,-0.08030151135720354,23.84960257295435,-0.001917868501843274,-0.22314343526080016,-0.0080878936846226
CN-csi300-000423-20200601-20200615-del-01,CN-csi300-000423-20200601-20200615-del-01,CN,CSI300,000423,东阿阿胶,effective,deletion,0,1,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,医药制造业,-0.00013105993421679875,0.0193990365171384,0.0499774226380691,-0.08030151135720354,23.84960257295435,-0.001917868501843274,-0.22314343526080016,-0.0080878936846226
CN-csi300-000423-20200601-20200615-del-01-ctrl-01,CN-csi300-000423-20200601-20200615-del-01,CN,CSI300,000983,东阿阿胶,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,医药制造业,0.027609869631847403,0.0058684282960451,-0.0120273722596437,0.031128416361197786,24.127413419001996,-0.00011915909657111978,-0.012061377057257516,-0.004363136305701305
CN-csi300-000423-20200601-20200615-del-01-ctrl-01,CN-csi300-000423-20200601-20200615-del-01,CN,CSI300,000983,东阿阿胶,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,医药制造业,0.027609869631847403,0.0058684282960451,-0.0120273722596437,0.031128416361197786,24.127413419001996,-0.00011915909657111978,-0.012061377057257516,-0.004363136305701305
CN-csi300-000423-20200601-20200615-del-01-ctrl-02,CN-csi300-000423-20200601-20200615-del-01,CN,CSI300,000963,东阿阿胶,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,医药制造业,0.024190414323591203,0.048950028383711805,0.15267430003178262,0.12188444760918893,24.89349720347237,0.004795842263789922,0.1183041424685598,-0.01914862169288699
CN-csi300-000423-20200601-20200615-del-01-ctrl-02,CN-csi300-000423-20200601-20200615-del-01,CN,CSI300,000963,东阿阿胶,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,医药制造业,0.024190414323591203,0.048950028383711805,0.15267430003178262,0.12188444760918893,24.89349720347237,0.004795842263789922,0.1183041424685598,-0.01914862169288699
CN-csi300-000423-20200601-20200615-del-01-ctrl-03,CN-csi300-000423-20200601-20200615-del-01,CN,CSI300,002049,东阿阿胶,announce,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,医药制造业,-0.020983180246695696,-0.0023750631191940957,0.040176033951446304,-0.13469702382765714,24.848321520980114,-0.004783931632402285,-0.3377652669647695,-0.024586206296034217
CN-csi300-000423-20200601-20200615-del-01-ctrl-03,CN-csi300-000423-20200601-20200615-del-01,CN,CSI300,002049,东阿阿胶,effective,deletion,0,0,csi300-2020-06,2020-06-01,2020-06-15,2021-03-12,医药制造业,-0.020983180246695696,-0.0023750631191940957,0.040176033951446304,-0.13469702382765714,24.848321520980114,-0.004783931632402285,-0.3377652669647695,-0.024586206296034217
