market,index_name,ticker,announce_date,effective_date,batch_id,security_name,event_type,inclusion,source,source_url,note,sector
CN,CSI300,603939,2022-05-27,2022-06-10,csi300-2022-05,益丰药房,deletion,0,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688009,2022-05-27,2022-06-10,csi300-2022-05,中国通号,deletion,0,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,000408,2022-05-27,2022-06-10,csi300-2022-05,藏格矿业,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,000792,2022-05-27,2022-06-10,csi300-2022-05,盐湖股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,000877,2022-05-27,2022-06-10,csi300-2022-05,天山股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,001289,2022-05-27,2022-06-10,csi300-2022-05,龙源电力,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002074,2022-05-27,2022-06-10,csi300-2022-05,国轩高科,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002648,2022-05-27,2022-06-10,csi300-2022-05,卫星化学,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002920,2022-05-27,2022-06-10,csi300-2022-05,德赛西威,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300207,2022-05-27,2022-06-10,csi300-2022-05,欣旺达,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300223,2022-05-27,2022-06-10,csi300-2022-05,北京君正,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300454,2022-05-27,2022-06-10,csi300-2022-05,深信服,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300496,2022-05-27,2022-06-10,csi300-2022-05,中科创达,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300661,2022-05-27,2022-06-10,csi300-2022-05,圣邦股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300751,2022-05-27,2022-06-10,csi300-2022-05,迈为股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300763,2022-05-27,2022-06-10,csi300-2022-05,锦浪科技,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300919,2022-05-27,2022-06-10,csi300-2022-05,中伟股份,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300957,2022-05-27,2022-06-10,csi300-2022-05,贝泰妮,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300979,2022-05-27,2022-06-10,csi300-2022-05,华利集团,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600089,2022-05-27,2022-06-10,csi300-2022-05,特变电工,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600188,2022-05-27,2022-06-10,csi300-2022-05,兖矿能源,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600219,2022-05-27,2022-06-10,csi300-2022-05,南山铝业,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600460,2022-05-27,2022-06-10,csi300-2022-05,士兰微,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600941,2022-05-27,2022-06-10,csi300-2022-05,中国移动,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,601117,2022-05-27,2022-06-10,csi300-2022-05,中国化学,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,601825,2022-05-27,2022-06-10,csi300-2022-05,沪农商行,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,603185,2022-05-27,2022-06-10,csi300-2022-05,上机数控,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,603290,2022-05-27,2022-06-10,csi300-2022-05,斯达半导,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688005,2022-05-27,2022-06-10,csi300-2022-05,容百科技,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688065,2022-05-27,2022-06-10,csi300-2022-05,凯赛生物,addition,1,CSIndex adjustment attachment manual transcription,https://news.stcn.com/sd/202205/t20220528_4593433.html,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,000723,2023-11-24,2023-12-08,csi300-2023-11,美锦能源,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002064,2023-11-24,2023-12-08,csi300-2023-11,华峰化学,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002120,2023-11-24,2023-12-08,csi300-2023-11,韵达股份,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002414,2023-11-24,2023-12-08,csi300-2023-11,高德红外,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002756,2023-11-24,2023-12-08,csi300-2023-11,永兴材料,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300207,2023-11-24,2023-12-08,csi300-2023-11,欣旺达,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300601,2023-11-24,2023-12-08,csi300-2023-11,康泰生物,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300769,2023-11-24,2023-12-08,csi300-2023-11,德方纳米,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600383,2023-11-24,2023-12-08,csi300-2023-11,金地集团,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600763,2023-11-24,2023-12-08,csi300-2023-11,通策医疗,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600884,2023-11-24,2023-12-08,csi300-2023-11,杉杉股份,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,601216,2023-11-24,2023-12-08,csi300-2023-11,君正集团,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,603185,2023-11-24,2023-12-08,csi300-2023-11,弘元绿能,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688005,2023-11-24,2023-12-08,csi300-2023-11,容百科技,deletion,0,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,000999,2023-11-24,2023-12-08,csi300-2023-11,华润三九,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002603,2023-11-24,2023-12-08,csi300-2023-11,以岭药业,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300308,2023-11-24,2023-12-08,csi300-2023-11,中际旭创,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,301269,2023-11-24,2023-12-08,csi300-2023-11,华大九天,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600023,2023-11-24,2023-12-08,csi300-2023-11,浙能电力,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600372,2023-11-24,2023-12-08,csi300-2023-11,中航机载,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600489,2023-11-24,2023-12-08,csi300-2023-11,中金黄金,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600515,2023-11-24,2023-12-08,csi300-2023-11,海南机场,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600938,2023-11-24,2023-12-08,csi300-2023-11,中国海油,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,601059,2023-11-24,2023-12-08,csi300-2023-11,信达证券,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,601916,2023-11-24,2023-12-08,csi300-2023-11,浙商银行,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688041,2023-11-24,2023-12-08,csi300-2023-11,海光信息,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688256,2023-11-24,2023-12-08,csi300-2023-11,寒武纪-U,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688271,2023-11-24,2023-12-08,csi300-2023-11,联影医疗,addition,1,CSIndex adjustment attachment manual transcription,https://m.sohu.com/a/738946563_313170/,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,000069,2024-05-31,2024-06-14,csi300-2024-05,华侨城A,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,000877,2024-05-31,2024-06-14,csi300-2024-05,天山股份,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002202,2024-05-31,2024-06-14,csi300-2024-05,金风科技,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300763,2024-05-31,2024-06-14,csi300-2024-05,锦浪科技,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600606,2024-05-31,2024-06-14,csi300-2024-05,绿地控股,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600754,2024-05-31,2024-06-14,csi300-2024-05,锦江酒店,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,601155,2024-05-31,2024-06-14,csi300-2024-05,新城控股,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,601615,2024-05-31,2024-06-14,csi300-2024-05,明阳智能,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,603290,2024-05-31,2024-06-14,csi300-2024-05,斯达半导,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,603486,2024-05-31,2024-06-14,csi300-2024-05,科沃斯,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688065,2024-05-31,2024-06-14,csi300-2024-05,凯赛生物,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688561,2024-05-31,2024-06-14,csi300-2024-05,奇安信-U,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,000807,2024-05-31,2024-06-14,csi300-2024-05,云铝股份,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,001965,2024-05-31,2024-06-14,csi300-2024-05,招商公路,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300418,2024-05-31,2024-06-14,csi300-2024-05,昆仑万维,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300442,2024-05-31,2024-06-14,csi300-2024-05,润泽科技,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300832,2024-05-31,2024-06-14,csi300-2024-05,新产业,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600026,2024-05-31,2024-06-14,csi300-2024-05,中远海能,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600027,2024-05-31,2024-06-14,csi300-2024-05,华电国际,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600161,2024-05-31,2024-06-14,csi300-2024-05,天坛生物,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600415,2024-05-31,2024-06-14,csi300-2024-05,小商品城,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,603296,2024-05-31,2024-06-14,csi300-2024-05,华勤技术,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688009,2024-05-31,2024-06-14,csi300-2024-05,中国通号,addition,1,CSIndex adjustment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688082,2024-05-31,2024-06-14,csi300-2024-05,盛美上海,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20240603103700580411950,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002007,2025-05-30,2025-06-13,csi300-2025-05,华兰生物,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002271,2025-05-30,2025-06-13,csi300-2025-05,东方雨虹,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002555,2025-05-30,2025-06-13,csi300-2025-05,三七互娱,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002812,2025-05-30,2025-06-13,csi300-2025-05,恩捷股份,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,300450,2025-05-30,2025-06-13,csi300-2025-05,先导智能,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,600745,2025-05-30,2025-06-13,csi300-2025-05,闻泰科技,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,603659,2025-05-30,2025-06-13,csi300-2025-05,璞泰来,deletion,0,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,001391,2025-05-30,2025-06-13,csi300-2025-05,国货航,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,002600,2025-05-30,2025-06-13,csi300-2025-05,领益智造,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,301236,2025-05-30,2025-06-13,csi300-2025-05,软通动力,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,302132,2025-05-30,2025-06-13,csi300-2025-05,中航成飞,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,601077,2025-05-30,2025-06-13,csi300-2025-05,渝农商行,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,601825,2025-05-30,2025-06-13,csi300-2025-05,沪农商行,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
CN,CSI300,688047,2025-05-30,2025-06-13,csi300-2025-05,龙芯中科,addition,1,CSIndex adjustment attachment manual transcription,https://caifuhao.eastmoney.com/news/20250603115336028380800,Transcribed from public news reproduction of official CSIndex attachment,
